Unnamed: 0,Timestamp,s1,s2,s1_clean,s2_clean,l_force_lbs,l_force_N,r_force_lbs,r_force_N,athletes_name,protocol_name,protocol_type,leg,elapsed_time_sec
141,1702052887.743673,-378661,-542139,-378661,-542139,57.321646811184166,274.814463501963,59.161314768749484,283.634296687241,zSophia,CMJ,double,both,2.018634080886841
142,1702052887.758176,-379124,-542350,-379124,-542350,57.37723149078191,275.0809505056058,59.18757131888768,283.760177225241,zSophia,CMJ,double,both,2.033137083053589
143,1702052887.772319,-380392,-542386,-380392,-542386,57.52945907983145,275.8107680447398,59.19205110943258,283.7816544734306,zSophia,CMJ,double,both,2.0472800731658936
144,1702052887.7867851,-380771,-542523,-380771,-542523,57.57495928192117,276.02890751424434,59.20909920122847,283.8633873345965,zSophia,CMJ,double,both,2.061746120452881
145,1702052887.801016,-380630,-542303,-380630,-542303,57.55803176610415,275.947752724798,59.18172270345405,283.73213748454907,zSophia,CMJ,double,both,2.075977087020874
146,1702052887.8159108,-379517,-541989,-379517,-541989,57.42441243912297,275.3071478974667,59.14264897481239,283.54480815311774,zSophia,CMJ,double,both,2.090871810913086
147,1702052887.829791,-378433,-542010,-378433,-542010,57.29427465794813,274.68323448073073,59.14526218596358,283.55733654789503,zSophia,CMJ,double,both,2.1047520637512207
148,1702052887.844108,-377710,-541942,-377710,-541942,57.207476119397015,274.26710034761254,59.13680035937876,283.5167684124258,zSophia,CMJ,double,both,2.119069099426269
149,1702052887.858519,-377294,-542534,-377294,-542534,57.15753394507161,274.0276649404518,59.21046802611719,283.8699498270989,zSophia,CMJ,double,both,2.1334800720214844
150,1702052887.872757,-377118,-543381,-377118,-543381,57.13640456362625,273.9263653451146,59.31586754254869,284.3752617497814,zSophia,CMJ,double,both,2.1477179527282715
151,1702052887.8871942,-376960,-544097,-376960,-544097,57.11743614164689,273.83542593566415,59.404965598941786,284.802420352663,zSophia,CMJ,double,both,2.1621551513671875
152,1702052887.90155,-376658,-544481,-376658,-544481,57.08118004393951,273.66160503911965,59.45275003142076,285.03151100001844,zSophia,CMJ,double,both,2.17651104927063
153,1702052887.915817,-376321,-544976,-376321,-544976,57.040722080603786,273.46763933668416,59.5143471514132,285.3268231626251,zSophia,CMJ,double,both,2.1907780170440674
154,1702052887.9302242,-376827,-546370,-376827,-546370,57.101469052259205,273.7588756732787,59.68781459640199,286.1584699397437,zSophia,CMJ,double,both,2.2051851749420166
